Player,Hero,Role,Winner,File,Date,Map,GameTime,HeroKills,Assists,Takedowns,Deaths,MinionDmg,SummonDmg,StructDmg,SiegeDmg,HeroDmg,DmgTaken,XP,SpentDead,Rooting,Silence,Stun,CC,OnFire,SpellDmg,PhysDmg,MercDmg,MercCaptures,MinionKills,Regen,Award,HealShield,SelfHeal,,
Malenfant#11223,Azmodan,Mage,Winner,2024-02-18 22.25.53 Caverna perdida.StormReplay,18/02/2024,Caverna perdida.StormReplay,00:12:36,11,11,22,1,39635,0,44235,83870,80724,28611,10281,00:00:08,00:00:00,00:00:00,00:00:00,00:00:00,00:03:49,00:00:00,12444,0,0,38,18,MVP,0,0,,
Raizenser#1838,Li-Ming,Mage,Winner,2024-02-02 22.36.23 Caverna perdida.StormReplay,02/02/2024,Caverna perdida.StormReplay,00:26:39,9,11,20,1,85506,30562,21788,137856,212443,27776,20286,00:00:42,00:00:00,00:00:00,00:00:00,00:00:00,00:00:59,00:00:00,8015,0,0,64,51,MostHeroDamageDone,0,0,,
Zombicioso#1115,Li-Ming,Mage,Loser,2024-08-23 23.31.54 Ciudad argenta.StormReplay,23/08/2024,Ciudad argenta.StormReplay,00:10:35,8,11,19,1,8750,0,18373,27123,38415,9318,4532,00:00:15,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6458,3038,1,8,20,MostHeroDamageDone,0,0,,
Raizenser#1838,Li-Ming,Mage,Winner,2024-06-23 00.55.40 Ciudad argenta.StormReplay,23/06/2024,Ciudad argenta.StormReplay,00:15:48,8,11,19,1,13058,7933,20941,43790,63246,13971,8730,00:00:42,00:00:00,00:00:00,00:00:00,00:00:00,00:01:17,00:00:00,4191,2769,1,16,20,HighestKillStreak,0,0,,
Raizenser#1838,Zul'jin,Ranged Assassin,Loser,2024-04-06 23.14.30 Caverna perdida.StormReplay,06/04/2024,Caverna perdida.StormReplay,00:12:08,8,11,19,1,20681,8821,25756,55258,37861,29514,7651,00:00:24,00:00:00,00:00:00,00:00:00,00:02:26,00:01:31,00:00:00,54598,0,0,31,28,MostTeamfightHeroDamageDone,0,14040,,
Raizenser#1838,Tychus,Ranged Assassin,Loser,2024-07-18 22.54.33 Lost Cavern.StormReplay,18/07/2024,Lost Cavern.StormReplay,00:12:17,8,11,19,1,12925,3939,26050,42914,53828,30123,6925,00:00:05,00:00:00,00:00:00,00:00:00,00:00:06,00:00:00,00:00:00,30959,0,0,16,29,HighestKillStreak,0,0,,
WatchdogMan#1114,Zul'jin,Ranged Assassin,Winner,2024-06-19 23.38.19 Puesto de avanzada de Braxis.StormReplay,19/06/2024,Puesto de avanzada de Braxis.StormReplay,00:14:31,7,11,18,1,48351,12278,36883,97512,87628,28332,13273,00:00:30,00:00:00,00:00:00,00:00:00,00:05:24,00:08:00,00:00:00,95934,6439,1,57,52,MVP,0,21945,,
WatchdogMan#1114,Junkrat,Mage,Loser,2024-11-03 14.07.32 Ciudad argenta.StormReplay,03/11/2024,Ciudad argenta.StormReplay,00:18:16,7,11,18,1,70757,13812,26322,112649,103065,31302,18909,00:00:24,00:00:32,00:00:18,00:00:00,00:00:32,00:08:30,00:00:00,67046,17103,3,77,30,MVP,0,0,,
Ticoman#1667,Li-Ming,Mage,Loser,2024-05-05 22.05.31 Caverna perdida.StormReplay,05/05/2024,Caverna perdida.StormReplay,00:17:14,4,11,15,1,33620,10859,9342,53821,92642,27755,9447,00:00:17,00:00:00,00:00:00,00:00:00,00:00:01,00:01:42,00:00:00,7400,0,0,30,29,0,0,0,,
Raizenser#1838,Junkrat,Mage,Winner,2024-11-22 22.54.06 Puesto de avanzada de Braxis.StormReplay,22/11/2024,Puesto de avanzada de Braxis.StormReplay,00:15:43,3,11,14,1,43160,0,5264,48424,58423,25943,12380,00:00:42,00:00:42,00:00:36,00:00:00,00:00:42,00:00:00,00:00:00,24491,0,0,40,27,MostRoots,0,0,,
Raizenser#1838,Brightwing,Healer,Loser,2024-05-05 22.05.31 Caverna perdida.StormReplay,05/05/2024,Caverna perdida.StormReplay,00:17:14,3,11,14,1,11866,4355,661,16882,26760,48807,7000,00:00:22,00:00:00,00:00:54,00:00:00,00:00:00,00:00:00,00:00:00,16565,0,0,17,26,0,96163,0,,
WatchdogMan#1114,Li-Ming,Mage,Loser,2024-02-18 23.03.58 Ciudad argenta.StormReplay,18/02/2024,Ciudad argenta.StormReplay,00:15:13,2,11,13,1,35946,0,24171,60117,65066,20767,12561,00:00:15,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6915,5545,3,47,32,MostHeroDamageDone,0,0,,
Raizenser#1838,Li Li,Healer,Winner,2024-07-10 23.03.41 Ciudad argenta.StormReplay,10/07/2024,Ciudad argenta.StormReplay,00:14:46,1,11,12,1,11934,0,1051,12985,27293,44268,8744,00:00:39,00:00:00,00:00:00,00:00:00,00:02:02,00:01:39,00:00:00,14674,538,0,13,31,HighestKillStreak,87665,0,,
Raizenser#1838,Valla,Ranged Assassin,Loser,2024-08-11 22.33.39 Caverna perdida.StormReplay,11/08/2024,Caverna perdida.StormReplay,00:21:15,15,10,25,1,54601,0,40641,95242,122126,61986,17182,00:00:42,00:00:00,00:00:00,00:00:00,00:00:00,00:01:01,00:00:00,50317,0,0,56,39,MostTeamfightHeroDamageDone,0,6770,,
Zombicioso#1115,Kael'thas,Mage,Winner,2024-09-11 23.17.11 Puesto de avanzada de Braxis.StormReplay,11/09/2024,Puesto de avanzada de Braxis.StormReplay,00:15:32,11,10,21,1,23417,4084,20295,47796,66767,29830,9748,00:00:19,00:00:00,00:00:00,00:00:20,00:00:20,00:00:00,00:00:00,9320,9608,1,23,37,MostHeroDamageDone,0,0,,
Raizenser#1838,Gazlowe,Bruiser,Winner,2024-03-08 21.30.39 Caverna perdida.StormReplay,08/03/2024,Caverna perdida.StormReplay,00:16:44,10,10,20,1,45621,9740,25557,80918,70851,84930,16577,00:00:07,00:00:00,00:00:00,00:00:40,00:00:40,00:04:58,00:00:00,13450,0,0,54,35,MVP,0,31796,,
Raizenser#1838,Thrall,Bruiser,Winner,2024-01-10 00.12.35 Puesto de avanzada de Braxis.StormReplay,10/01/2024,Puesto de avanzada de Braxis.StormReplay,00:13:46,6,10,16,1,12049,0,22612,34661,49721,38876,5987,00:00:19,00:00:23,00:00:00,00:00:00,00:01:13,00:00:00,00:00:00,26929,0,0,14,31,MostTeamfightHeroDamageDone,0,14221,,
Zombicioso#1115,Valla,Ranged Assassin,Winner,2024-05-08 23.07.31 Ciudad argenta.StormReplay,08/05/2024,Ciudad argenta.StormReplay,00:16:35,6,10,16,1,31222,1155,30931,65141,78537,39384,11432,00:00:17,00:00:00,00:00:00,00:00:02,00:01:13,00:02:33,00:00:00,57106,5156,3,32,31,MVP,0,3371,,
WatchdogMan#1114,Jaina,Mage,Loser,2024-03-30 02.00.50 Ciudad argenta.StormReplay,30/03/2024,Ciudad argenta.StormReplay,00:09:03,5,10,15,1,15268,0,14669,30848,11332,6421,4998,00:00:13,00:00:00,00:00:00,00:00:00,00:03:12,00:00:36,00:00:00,6984,11239,2,17,15,HatTrick,0,0,,
Raizenser#1838,Kel'Thuzad,Mage,Loser,2024-07-12 23.40.18 Caverna perdida.StormReplay,12/07/2024,Caverna perdida.StormReplay,00:12:47,5,10,15,1,23277,1523,34572,59372,41252,17299,8146,00:00:05,00:00:12,00:00:00,00:00:16,00:01:55,00:00:45,00:00:00,2141,0,0,31,27,HighestKillStreak,0,2180,,
Raizenser#1838,Tychus,Ranged Assassin,Loser,2024-05-02 23.22.59 Caverna perdida.StormReplay,02/05/2024,Caverna perdida.StormReplay,00:17:46,5,10,15,1,24252,4377,13969,42598,103086,56040,8136,00:00:27,00:00:00,00:00:00,00:00:00,00:00:28,00:00:00,00:00:00,37970,0,0,25,33,MostTeamfightHeroDamageDone,0,0,,
WatchdogMan#1114,Cassia,Ranged Assassin,Winner,2024-06-16 23.47.17 Puesto de avanzada de Braxis.StormReplay,16/06/2024,Puesto de avanzada de Braxis.StormReplay,00:12:06,5,10,15,1,31478,17889,21246,70613,36623,31092,7658,00:00:07,00:00:00,00:00:00,00:00:00,00:07:26,00:02:39,00:00:00,32559,4837,1,23,28,HighestKillStreak,1466,13140,,
Raizenser#1838,Johanna,Tank,Winner,2024-03-25 19.56.36 FundiciÃ³n de Volskaya.StormReplay,25/03/2024,FundiciÃ³n de Volskaya.StormReplay,00:22:27,5,10,15,1,53909,5013,10167,71239,37712,94782,11686,00:01:05,00:00:00,00:00:00,00:00:18,00:02:37,00:00:00,00:00:00,40987,7139,4,56,37,MostTimeOnPoint,6372,36719,,
WatchdogMan#1114,Zul'jin,Ranged Assassin,Winner,2024-04-12 22.44.38 Puesto de avanzada de Braxis.StormReplay,12/04/2024,Puesto de avanzada de Braxis.StormReplay,00:16:54,4,10,14,1,68773,21002,47542,146455,116195,46965,17636,00:00:19,00:00:00,00:00:00,00:00:00,00:11:38,00:06:41,00:00:00,109334,5062,1,77,36,MVP,0,34050,,
Raizenser#1838,Nazeebo,Mage,Loser,2024-08-22 23.12.49 Distrito industrial.StormReplay,22/08/2024,Distrito industrial.StormReplay,00:17:06,3,10,13,1,82079,9732,18317,110128,147578,44366,19108,00:00:39,00:00:00,00:00:00,00:00:06,00:00:31,00:07:00,00:00:00,20238,0,0,105,33,MostHeroDamageDone,0,8387,,
Raizenser#1838,Mephisto,Mage,Loser,2024-09-04 00.19.10 Ciudad argenta.StormReplay,04/09/2024,Ciudad argenta.StormReplay,00:17:26,3,10,13,1,53240,33308,6432,97599,71322,62524,13431,00:00:42,00:00:00,00:00:00,00:00:00,00:03:05,00:03:49,00:00:00,10315,3070,2,44,33,0,0,10084,,
Malenfant#11223,Kel'Thuzad,Mage,Loser,2024-02-24 01.04.37 Ciudad argenta.StormReplay,24/02/2024,Ciudad argenta.StormReplay,00:18:19,2,10,12,1,73509,1346,12465,92487,86706,40142,16177,00:00:42,00:00:26,00:00:00,00:00:19,00:02:35,00:06:15,00:00:00,8017,0,1,75,27,MostHeroDamageDone,0,5738,,
Raizenser#1838,Tyrael,Tank,Loser,2024-07-16 21.58.53 Puesto de avanzada de Braxis.StormReplay,16/07/2024,Puesto de avanzada de Braxis.StormReplay,00:08:07,1,10,11,1,7761,673,10081,18515,10141,28026,4343,00:00:10,00:00:00,00:00:00,00:00:01,00:00:46,00:00:00,00:00:00,11357,0,0,16,23,0,2701,11785,,
WatchdogMan#1114,Li Li,Healer,Loser,2024-07-08 22.21.53 Puesto de avanzada de Braxis.StormReplay,08/07/2024,Puesto de avanzada de Braxis.StormReplay,00:13:06,1,10,11,1,4505,3287,0,7792,18857,36793,7681,00:00:17,00:00:00,00:00:00,00:00:00,00:01:13,00:00:00,00:00:00,4741,925,1,5,18,ClutchHealer,87574,0,,
Zombicioso#1115,Ana,Healer,Winner,2024-03-23 01.07.01 Distrito industrial.StormReplay,23/03/2024,Distrito industrial.StormReplay,00:16:35,1,10,11,1,6132,4119,1000,11251,20355,25454,7680,00:00:33,00:00:00,00:00:00,00:00:57,00:00:57,00:00:00,00:00:00,9226,0,0,11,32,ClutchHealer,69511,7852,,
Ticoman#1667,Deckard,Healer,Winner,2024-01-17 23.08.30 Ciudad argenta.StormReplay,17/01/2024,Ciudad argenta.StormReplay,00:16:28,1,10,11,1,26526,11234,1619,39911,35925,29763,7613,00:00:19,00:01:21,00:00:00,00:00:00,00:03:53,00:00:00,00:00:00,3616,1062,4,19,29,MostRoots,66229,0,,
Ticoman#1667,Mephisto,Mage,Winner,2024-04-30 22.19.41 Caverna perdida.StormReplay,30/04/2024,Caverna perdida.StormReplay,00:20:03,0,10,10,1,42126,15107,11645,68878,92417,45453,9298,00:00:42,00:00:00,00:00:00,00:00:00,00:03:25,00:00:00,00:00:00,5409,0,0,36,36,MostHeroDamageDone,0,2818,,
Ticoman#1667,Deckard,Healer,Winner,2024-05-25 23.31.11 Puesto de avanzada de Braxis.StormReplay,25/05/2024,Puesto de avanzada de Braxis.StormReplay,00:17:08,0,10,10,1,28891,3257,3349,35497,22339,32465,7933,00:00:36,00:00:48,00:00:00,00:01:12,00:03:28,00:00:12,00:00:00,2608,0,0,28,27,ClutchHealer,82609,0,,
Raizenser#1838,Deckard,Healer,Loser,2024-02-15 22.49.50 Caverna perdida.StormReplay,15/02/2024,Caverna perdida.StormReplay,00:19:12,0,10,10,1,11330,5730,0,17060,25015,26022,5664,00:00:42,00:01:04,00:00:00,00:02:18,00:06:45,00:00:00,00:00:00,1401,0,0,15,18,ClutchHealer,123751,0,,
Ticoman#1667,Orphea,Ranged Assassin,Loser,2024-11-08 23.36.58 Lost Cavern.StormReplay,08/11/2024,Lost Cavern.StormReplay,00:15:04,12,9,21,1,22465,5670,17758,45893,60381,31856,8484,00:00:36,00:00:00,00:00:00,00:00:01,00:03:29,00:00:13,00:00:00,13867,0,0,33,33,0,0,5685,,
Zombicioso#1115,Nova,Ranged Assassin,Winner,2024-09-22 22.09.07 Braxis Outpost.StormReplay,22/09/2024,Braxis Outpost.StormReplay,00:16:05,7,9,16,1,8075,0,10056,18131,63515,21097,9313,00:00:42,00:00:00,00:00:00,00:00:00,00:03:15,00:00:00,00:00:00,37673,8794,4,12,31,MostMercCampsCaptured,0,0,,
Raizenser#1838,Nazeebo,Mage,Loser,2024-04-20 23.22.10 Ciudad argenta.StormReplay,20/04/2024,Ciudad argenta.StormReplay,00:16:36,7,9,16,1,64165,10088,74714,154001,83116,34605,20543,00:00:24,00:00:00,00:00:00,00:00:00,00:00:08,00:07:45,00:00:00,22247,495,0,85,32,MVP,0,5547,,
Zombicioso#1115,Zarya,Support,Loser,2024-09-22 22.39.32 Distrito industrial.StormReplay,22/09/2024,Distrito industrial.StormReplay,00:11:33,5,9,14,1,31130,0,27370,58500,52743,61485,7141,00:00:22,00:00:00,00:00:00,00:00:00,00:00:00,00:02:29,00:00:00,54765,0,0,33,32,MostTeamfightHeroDamageDone,4496,22568,,
Zombicioso#1115,Li-Ming,Mage,Winner,2024-01-18 23.17.36 Puesto de avanzada de Braxis.StormReplay,18/01/2024,Puesto de avanzada de Braxis.StormReplay,00:14:30,4,9,13,1,17831,12894,7327,38052,86536,17688,8227,00:00:39,00:00:00,00:00:00,00:00:00,00:00:00,00:01:51,00:00:00,3917,0,0,25,22,MostHeroDamageDone,0,0,,
Ticoman#1667,Orphea,Ranged Assassin,Winner,2024-05-25 23.09.14 Industrial District.StormReplay,25/05/2024,Industrial District.StormReplay,00:15:15,4,9,13,1,37680,13256,3474,54410,87162,33969,10301,00:00:30,00:00:00,00:00:00,00:00:04,00:03:22,00:03:35,00:00:00,22672,0,0,47,27,0,0,13222,,
Raizenser#1838,Azmodan,Mage,Loser,2024-07-25 22.17.43 Puesto de avanzada de Braxis.StormReplay,25/07/2024,Puesto de avanzada de Braxis.StormReplay,00:15:32,4,9,13,1,51129,9306,10779,71214,54230,53847,14345,00:00:36,00:00:00,00:00:00,00:00:00,00:01:05,00:00:00,00:00:00,3976,2672,1,73,20,0,0,0,,
Zombicioso#1115,Nova,Ranged Assassin,Loser,2024-02-24 01.04.37 Ciudad argenta.StormReplay,24/02/2024,Ciudad argenta.StormReplay,00:18:19,3,9,12,1,11583,1833,11336,25663,66483,24623,6881,00:00:42,00:00:00,00:00:00,00:00:00,00:02:28,00:00:00,00:00:00,47012,1123,3,15,31,0,0,0,,
Raizenser#1838,Junkrat,Mage,Loser,2024-09-17 23.19.42 Distrito industrial.StormReplay,17/09/2024,Distrito industrial.StormReplay,00:17:56,2,9,11,1,49334,3161,14470,66965,63647,24437,14281,00:00:42,00:00:46,00:00:30,00:00:00,00:00:46,00:00:00,00:00:00,26670,0,0,59,22,0,0,0,,
WatchdogMan#1114,Junkrat,Mage,Loser,2024-08-25 23.41.34 Caverna perdida.StormReplay,25/08/2024,Caverna perdida.StormReplay,00:20:45,2,9,11,1,108803,58585,15048,182436,101165,48910,21858,00:00:42,00:00:34,00:00:22,00:00:00,00:00:34,00:06:25,00:00:00,79047,0,0,106,34,MostSiegeDamageDone,0,0,,
Raizenser#1838,Stukov,Healer,Loser,2024-09-28 17.32.34 Puesto de avanzada de Braxis.StormReplay,28/09/2024,Puesto de avanzada de Braxis.StormReplay,00:16:30,2,9,11,1,2824,3188,1128,7140,29142,40798,5346,00:00:27,00:00:00,00:00:37,00:00:02,00:13:42,00:00:00,00:00:00,13948,0,0,7,29,MostHealing,109141,0,,
Zombicioso#1115,Zagara,Ranged Assassin,Loser,2024-06-19 22.45.02 Ciudad argenta.StormReplay,19/06/2024,Ciudad argenta.StormReplay,00:14:20,1,9,10,1,35423,1808,26630,66129,60878,40193,11065,00:00:39,00:00:00,00:00:00,00:00:25,00:00:51,00:00:12,00:00:00,47028,6422,4,47,33,MostXPContribution,0,0,,
Raizenser#1838,E.T.C.,Tank,Loser,2024-02-07 22.42.42 Ciudad argenta.StormReplay,07/02/2024,Ciudad argenta.StormReplay,00:10:36,1,9,10,1,6615,366,10821,18042,13197,38368,4496,00:00:13,00:00:00,00:00:00,00:00:31,00:00:31,00:00:00,00:00:00,18662,0,1,11,22,MostDamageTaken,86,12043,,
Deathmask#1670,Mal'Ganis,Tank,Loser,2024-06-19 22.45.02 Ciudad argenta.StormReplay,19/06/2024,Ciudad argenta.StormReplay,00:14:20,1,9,10,1,12327,3620,5632,21965,26293,84839,6900,00:00:10,00:00:00,00:00:00,00:01:06,00:01:06,00:00:00,00:00:00,16899,3334,4,12,28,MostTeamfightDamageTaken,7705,26366,,
Raizenser#1838,Deckard,Healer,Loser,2024-11-06 22.34.56 Distrito industrial.StormReplay,06/11/2024,Distrito industrial.StormReplay,00:15:34,0,9,9,1,20577,3081,0,23658,19221,20470,6295,00:00:39,00:00:36,00:00:00,00:00:00,00:03:06,00:00:00,00:00:00,1553,0,0,17,19,ClutchHealer,76279,0,,
Raizenser#1838,Kael'thas,Mage,Loser,2024-06-03 21.56.04 Caverna perdida.StormReplay,03/06/2024,Caverna perdida.StormReplay,00:15:06,14,8,22,1,28996,18809,17787,65592,56951,31299,10379,00:00:42,00:00:00,00:00:00,00:00:12,00:00:12,00:05:53,00:00:00,8051,0,0,38,30,0,0,0,,
Malenfant#11223,Zagara,Ranged Assassin,Loser,2024-08-30 21.13.24 Ciudad argenta.StormReplay,30/08/2024,Ciudad argenta.StormReplay,00:12:12,6,8,14,1,18537,6992,24487,50016,39671,24051,5734,00:00:06,00:00:00,00:00:00,00:00:08,00:00:17,00:01:20,00:00:00,23680,2625,1,15,28,0,0,455,,
Raizenser#1838,Zagara,Ranged Assassin,Winner,2024-03-03 00.02.04 Puesto de avanzada de Braxis.StormReplay,03/03/2024,Puesto de avanzada de Braxis.StormReplay,00:18:04,5,8,13,1,40276,15624,37453,93353,110599,49409,12283,00:00:42,00:00:00,00:00:00,00:00:34,00:01:09,00:02:19,00:00:00,39058,0,0,43,39,MostHeroDamageDone,0,4587,,
WatchdogMan#1114,Deckard,Healer,Loser,2024-05-17 22.44.47 Distrito industrial.StormReplay,17/05/2024,Distrito industrial.StormReplay,00:13:38,1,8,9,1,25966,2891,4492,33349,12522,32875,7014,00:00:33,00:00:34,00:00:00,00:00:00,00:02:10,00:00:00,00:00:00,664,0,0,18,33,0,69841,0,,
Raizenser#1838,Brightwing,Healer,Loser,2024-10-16 23.37.07 Ciudad argenta.StormReplay,16/10/2024,Ciudad argenta.StormReplay,00:11:38,1,8,9,1,7128,5321,546,14459,12546,28245,4102,00:00:27,00:00:00,00:00:34,00:00:00,00:00:34,00:00:17,00:00:00,11612,882,1,8,19,ClutchHealer,76290,0,,
WatchdogMan#1114,Li Li,Healer,Winner,2024-06-17 23.29.55 Caverna perdida.StormReplay,17/06/2024,Caverna perdida.StormReplay,00:14:28,0,8,8,1,5391,0,581,5972,30578,46232,4820,00:00:19,00:00:00,00:00:00,00:00:00,00:02:21,00:00:00,00:00:00,6826,0,0,6,27,ClutchHealer,76824,0,,
WatchdogMan#1114,Lt. Morales,Healer,Loser,2024-06-19 22.30.53 Industrial District.StormReplay,19/06/2024,Industrial District.StormReplay,00:15:14,0,8,8,1,6660,0,3339,9999,6700,22546,3366,00:00:33,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,637,0,0,5,32,MostHealing,86658,11341,,
Deathmask#1670,Tassadar,Mage,Loser,2024-08-07 22.45.41 Ciudad argenta.StormReplay,07/08/2024,Ciudad argenta.StormReplay,00:13:42,11,7,18,1,55499,10932,38757,105188,31706,37414,13003,00:00:30,00:00:00,00:00:00,00:00:00,00:03:08,00:05:28,00:00:00,20535,688,1,55,24,MVP,0,14086,,
Deathmask#1670,Zul'jin,Ranged Assassin,Loser,2024-10-11 22.56.56 Braxis Outpost.StormReplay,11/10/2024,Braxis Outpost.StormReplay,00:16:00,10,7,17,1,24533,11651,43715,82648,99795,50709,8253,00:00:17,00:00:00,00:00:00,00:00:00,00:10:01,00:01:36,00:00:00,70853,169,0,25,19,MostTeamfightHeroDamageDone,0,10913,,
Raizenser#1838,Li-Ming,Mage,Loser,2024-08-25 23.41.34 Caverna perdida.StormReplay,25/08/2024,Caverna perdida.StormReplay,00:20:45,6,7,13,1,36544,34709,7771,79024,97269,32537,11030,00:00:09,00:00:00,00:00:00,00:00:00,00:00:00,00:00:24,00:00:00,11521,0,0,41,39,0,0,0,,
Raizenser#1838,Nazeebo,Mage,Loser,2024-02-25 21.25.28 Silver City.StormReplay,25/02/2024,Silver City.StormReplay,00:13:46,4,7,11,1,53496,4836,40730,101226,32014,23230,15436,00:00:09,00:00:00,00:00:00,00:00:00,00:00:07,00:05:36,00:00:00,9516,2086,0,67,17,MVP,0,5175,,
Ticoman#1667,Stukov,Healer,Loser,2024-10-07 23.35.00 Silver City.StormReplay,07/10/2024,Silver City.StormReplay,00:17:03,4,7,11,1,10920,0,0,13709,26836,33475,7590,00:00:22,00:00:00,00:01:52,00:00:01,00:02:53,00:00:00,00:00:00,10584,1220,2,16,29,MostSilences,91702,0,,
Raizenser#1838,Zagara,Ranged Assassin,Loser,2024-09-15 01.30.18 Distrito industrial.StormReplay,15/09/2024,Distrito industrial.StormReplay,00:13:41,3,7,10,1,23865,0,30966,54831,53362,24757,8223,00:00:33,00:00:00,00:00:00,00:00:12,00:00:25,00:00:00,00:00:00,17764,0,0,38,31,0,0,858,,
WatchdogMan#1114,Zul'jin,Ranged Assassin,Loser,2024-09-11 23.54.27 Puesto de avanzada de Braxis.StormReplay,11/09/2024,Puesto de avanzada de Braxis.StormReplay,00:16:26,3,7,10,1,40969,21222,12255,78606,93868,44727,12414,00:00:42,00:00:00,00:00:00,00:00:00,00:06:32,00:03:00,00:00:00,57198,482,1,49,24,MostHeroDamageDone,0,24858,,
Raizenser#1838,Kael'thas,Mage,Winner,2024-03-09 22.38.07 Ciudad argenta.StormReplay,09/03/2024,Ciudad argenta.StormReplay,00:13:16,2,7,9,1,46708,5503,0,61885,74804,20673,11870,00:00:12,00:00:00,00:00:00,00:00:12,00:00:12,00:00:00,00:00:00,4423,0,0,49,9,0,0,0,,
Raizenser#1838,Azmodan,Mage,Loser,2024-09-25 23.43.46 Caverna perdida.StormReplay,25/09/2024,Caverna perdida.StormReplay,00:12:36,1,7,8,1,48337,14082,4541,66960,51914,23433,12261,00:00:19,00:00:00,00:00:00,00:00:00,00:00:30,00:00:00,00:00:00,5285,0,0,58,13,0,0,0,,
Raizenser#1838,Mephisto,Mage,Winner,2024-02-04 20.44.32 Puesto de avanzada de Braxis.StormReplay,04/02/2024,Puesto de avanzada de Braxis.StormReplay,00:17:57,1,7,8,1,46139,144,4118,52201,103819,47759,10905,00:00:15,00:00:00,00:00:00,00:00:00,00:04:06,00:03:12,00:00:00,7371,378,0,49,20,MostHeroDamageDone,0,1587,,
Zombicioso#1115,Ana,Healer,Winner,2024-02-04 20.44.32 Puesto de avanzada de Braxis.StormReplay,04/02/2024,Puesto de avanzada de Braxis.StormReplay,00:17:57,1,7,8,1,3494,173,0,3667,22378,21682,3301,00:00:13,00:00:00,00:00:00,00:01:16,00:01:16,00:00:00,00:00:00,5653,0,0,4,23,0,67494,6670,,
Raizenser#1838,Junkrat,Mage,Winner,2024-12-05 01.04.32 Ciudad argenta.StormReplay,05/12/2024,Ciudad argenta.StormReplay,00:19:22,7,6,13,1,31621,0,2576,37755,89746,41124,9229,00:00:22,00:01:34,00:01:18,00:00:00,00:01:34,00:00:36,00:00:00,24761,7326,1,31,13,MostRoots,0,0,,
Raizenser#1838,Li-Ming,Mage,Loser,2024-11-21 00.40.08 Caverna perdida.StormReplay,21/11/2024,Caverna perdida.StormReplay,00:16:31,4,6,10,1,38785,2808,8041,49634,100649,16764,10976,00:00:13,00:00:00,00:00:00,00:00:00,00:00:00,00:02:14,00:00:00,4563,0,0,39,32,MostHeroDamageDone,0,0,,
Malenfant#11223,Cassia,Ranged Assassin,Loser,2024-02-18 23.03.58 Ciudad argenta.StormReplay,18/02/2024,Ciudad argenta.StormReplay,00:15:13,4,6,10,1,25710,0,14785,40495,51913,31227,7354,00:00:15,00:00:00,00:00:00,00:00:01,00:06:39,00:00:00,00:00:00,19896,2999,4,21,28,0,1983,5817,,
WatchdogMan#1114,Nazeebo,Mage,Winner,2023-12-09 01.42.30 Caverna perdida.StormReplay,09/12/2023,Caverna perdida.StormReplay,00:14:07,3,6,9,1,56232,9201,8018,73451,94809,38780,15792,00:00:33,00:00:00,00:00:00,00:00:00,00:01:09,00:02:28,00:00:00,20633,0,0,70,21,MostHeroDamageDone,0,14189,,
WatchdogMan#1114,Anduin,Healer,Winner,2024-09-06 00.02.43 Caverna perdida.StormReplay,06/09/2024,Caverna perdida.StormReplay,00:14:52,2,6,8,1,10123,0,0,10123,12493,36383,7639,00:00:09,00:00:10,00:00:00,00:00:00,00:00:10,00:00:00,00:00:00,10737,0,0,10,21,ClutchHealer,94645,8387,,
WatchdogMan#1114,Thrall,Bruiser,Winner,2024-08-27 22.59.15 Ciudad argenta.StormReplay,27/08/2024,Ciudad argenta.StormReplay,00:15:03,1,6,7,1,17689,8829,1919,31569,68720,64405,4698,00:00:27,00:00:52,00:00:00,00:00:03,00:01:21,00:00:42,00:00:00,16134,4127,2,10,21,MostDamageTaken,0,21700,,
WatchdogMan#1114,Zarya,Support,Winner,2024-01-01 22.49.35 Puesto de avanzada de Braxis.StormReplay,01/01/2024,Puesto de avanzada de Braxis.StormReplay,00:16:24,1,6,7,1,35415,0,2642,38057,80535,62991,9231,00:00:39,00:00:00,00:00:10,00:00:00,00:00:58,00:00:06,00:00:00,50795,0,1,37,35,0,23812,17280,,
Raizenser#1838,Anduin,Healer,Winner,2024-01-01 22.49.35 Puesto de avanzada de Braxis.StormReplay,01/01/2024,Puesto de avanzada de Braxis.StormReplay,00:16:24,1,6,7,1,13689,0,890,14579,48762,31484,5994,00:00:42,00:00:36,00:00:00,00:00:07,00:00:43,00:00:00,00:00:00,26427,423,1,15,28,0,80179,11704,,
Ticoman#1667,Anduin,Healer,Loser,2024-01-03 22.55.17 Ciudad argenta.StormReplay,03/01/2024,Ciudad argenta.StormReplay,00:21:41,0,6,6,1,14675,0,0,15377,33680,30462,6701,00:00:27,00:00:38,00:00:00,00:00:05,00:00:43,00:00:00,00:00:00,14068,729,3,13,25,ClutchHealer,114568,6691,,
Raizenser#1838,Chromie,Mage,Winner,2024-06-13 00.25.17 Caverna perdida.StormReplay,13/06/2024,Caverna perdida.StormReplay,00:15:42,3,3,6,2,34839,9640,10227,54706,87041,16602,6218,00:00:37,00:00:00,00:00:00,00:00:00,00:00:27,00:00:58,00:00:00,7733,0,0,31,21,MostHeroDamageDone,0,0,,
